model,ADJ_R2,MSE,AIC
001101000000000,0.5190349002172638,1849763413.2917197,712.9336181877043
000011101010000,0.5190291988054079,1383446363.012282,584.3715750372612
010101011001010,0.5190003648332466,1541580195.2852035,715.8306250469583
011011000001011,0.5188999814278401,1541901919.166878,715.8364679663496
000111101001100,0.5188756983894767,1541979745.1116097,715.8378812024528
001001101001011,0.5187994702426145,1542224052.576594,715.8423171019474
100011010000101,0.5187795545355816,1619402275.5109644,715.2096005258812
001001000110110,0.5187776045306682,1302748272.3223386,584.9892368156463
011011100011110,0.5186152617014692,1058840055.8901953,586.2212892845366
100101010001000,0.5185533452819717,1697314158.079466,714.5253199450267
100011100010110,0.5185305257474682,1221953583.0725975,585.5166569168027
000001111111100,0.5184481324117256,1140685181.6551113,585.933756500287
100001001000100,0.5184430939383761,1774871154.2880135,713.7763805664174
110101101101000,0.5183875770088052,1466366942.6437235,716.4300617683115
001111101101001,0.5183603624997087,1389268234.184105,716.9177617261305
100011100100010,0.5181893393991348,1621388466.5467188,715.2439213817405
100100001010101,0.5181357413116762,1304485901.758295,585.0198941945205
000001011001111,0.5180695420338536,1544563436.6183631,715.8847578374628
110011000101010,0.5180192202548655,1544724715.4473014,715.8876813635258
000011001101100,0.5180059862277843,1622005486.3464918,715.2545747620286
100100011010100,0.5179811602552433,1304904378.1344938,585.0272713636693
001000001010110,0.5179578559113824,1386527933.5080323,584.4227496281092
000011010101010,0.5179201878783348,1622294214.8152075,715.259558516854
000100111101100,0.5178571408018935,1545244172.1297956,715.8970955600928
000100000101001,0.517736414020757,1777475759.8607066,713.8174401649682
100001011001101,0.5176940190477307,1545766969.3363883,715.9065671027397
010001110011110,0.5175435657287889,1142827891.2581544,585.9769201115829
010011100010010,0.5175091302956585,1306182240.9690652,585.0497837133759
001000100010100,0.5173897812393331,1469818505.8338315,583.7644821154094
000010000011100,0.5173847575437007,1469833805.8016334,583.7647215309744
011011101010100,0.5173812910199445,1143212282.57339,585.9846548840815
111001001001001,0.5173778197418227,1546780372.57438,715.9249178592794
000101001001100,0.5173051147498176,1701714727.351286,714.5978206577927
111001010011100,0.5172978932374379,1143409832.6631954,585.9886290012272
000111100010010,0.5171118950690602,1307257622.144232,585.0687118461972
000111010000000,0.517021015416653,1780112499.839428,713.8589450989477
111011000100001,0.5169551795343288,1548134913.6716468,715.9494271912884
010000000111010,0.516892937019664,1389591026.244622,584.4735047740902
001011101101001,0.5168819492609853,1470951132.444348,716.5174594660409
001001110011010,0.5168808618457146,1226140375.4310184,585.5953273598175
001001100011000,0.5168402082893409,1389742693.1857557,584.4760149725778
101111000001001,0.5167091080041166,1548923560.8344812,715.9636872520645
010000001110101,0.5166170379346781,1308597281.9001625,585.0922698631441
000101111001011,0.5165971555614743,1471818244.766415,716.5339603484468
011101001001010,0.5165836911328437,1549325515.7441597,715.9709524765547
101001101001001,0.5165292556246925,1549499978.872925,715.9741052630663
110011101100001,0.5165033509294623,1472103852.0408182,716.5393932392947
110011000010100,0.5164865385295598,1308950565.2804818,585.0984783592413
100011011000001,0.5164280141017572,1627315675.6280692,715.3460926051964
100111101101000,0.5164028089152313,1472409972.6452239,716.5452151694772
000101101011010,0.5163736306622974,1227427711.3789206,585.6194626016132
000101111101100,0.5163112654778113,1472688695.2529488,716.5505149803967
000001101000011,0.5162645757587943,1705383091.3209808,714.6581149236508
000011100000011,0.5161279245636825,1705864847.7230835,714.6660235715062
000011100011000,0.5161198573311377,1391814683.6490922,584.5102805173894
100111001001001,0.5160896929205865,1550908755.7402942,715.999550782272
011101001001011,0.5160187502762315,1473579317.2579896,716.5674431191775
000001101100010,0.5159362245738781,1706540675.6753812,714.6771143886918
000111001101001,0.5159171080686151,1551461881.7103646,716.0095351001605
000011111101001,0.5156439830259987,1474720372.3485413,716.5891163189837
000011100010010,0.5155908385304298,1393336333.4747918,584.535412331972
110001111001010,0.5154295551981734,1475373241.4675581,716.6015093735941
001000001110011,0.5153983405857638,1311896496.3189628,585.1501841175923
100011100100011,0.5152532922094126,1553589378.9204364,716.0479047927702
111000000101001,0.5151197006371059,1631718410.0125015,715.4217448595263
100001111001111,0.5150954927352337,1398685606.6330879,717.106923704074
011111001001000,0.5150949434664502,1554096878.8606694,716.0570498590827
000100110010010,0.5150123318096544,1395000328.4966245,584.5628637445417
000111101010010,0.5149629780211253,1231007901.072207,585.6864518859693
011011000101001,0.5149596180520174,1554530590.1642883,716.0648628998546
100000110010110,0.5149054431315363,1313230850.8979936,585.1735659607576
110011100010100,0.5148953492763589,1231179540.5870783,585.6896585539765
100111100001000,0.5148801375073211,1632524587.47474,715.4355753062296
000101111011100,0.5147610361700585,1149419061.283218,586.1091897417928
100011101000000,0.514750338820539,1710721451.7993445,714.7456264228932
000010011001101,0.5147094660779858,1633098930.6965117,715.445424335235
001101100110110,0.5147039485655847,1149554288.6364117,586.1118954966265
000011101101110,0.5146987457602118,1477598339.388711,716.643706023225
000110111001101,0.514694114129095,1477612441.3313432,716.6439732491002
100111101100001,0.5146233415502699,1477827922.8369703,716.6480562157142
000101110000100,0.5145690674300067,1711360514.2885947,714.7560842378049
100000111001101,0.5145390817022631,1555878388.5008798,716.08912874788
010101000001001,0.5145003056957618,1711602930.0659697,714.7600501824538
110111000101001,0.5144685476484658,1478299224.343519,716.6569844123974
001000111001001,0.5144426397065194,1633996854.3761718,715.4608152911893
001101000001001,0.5143643616410248,1712082193.4829037,714.7678893237753
011011110011100,0.5143230568285406,1068281066.5537401,586.4254569446192
111101001001001,0.514307994007912,1478788062.545754,716.6662418123043
111001101001000,0.5141628785152245,1557084101.2294166,716.1108186707098
111001000001001,0.5140202373047721,1635418322.264783,715.485162828127
000101100011010,0.5138740153310077,1316023095.8097324,585.2224175805824
100010010101001,0.5138369991617121,1636034954.9715366,715.4957182079722
000100110010100,0.513810630458484,1398456857.1665041,584.6197826050768
100001110010110,0.5137909811117194,1233982390.420721,585.741959843512
110000111001100,0.513781568381553,1558306181.4709654,716.1327859014023
000101001010000,0.5137578036215453,1480879912.5506377,583.9369250493733
101010010011100,0.5134727341851706,1234790090.5824015,585.7570095125475
110001110011100,0.5133600264355616,1152737729.844299,586.1755009766066
010101001000000,0.5133371230935855,1793690197.796643,714.0717029953136
000100011010101,0.5133214590996816,1317518956.5229871,585.2485457375824
000011110010110,0.5132925514155149,1235247388.4855146,585.7655258625874
000011100100100,0.5132739230216685,1715926475.8951142,714.8306896040817
110011000000001,0.513237866370724,1716053591.6690872,714.8327637662871
001001101101001,0.5131605414940179,1560296542.129413,716.1685263345017
010000100010100,0.5131604470668176,1482699197.937869,583.9651635863602
000010000010100,0.5131485883233096,1565109498.592331,583.2092699171945
110000110110100,0.5131014598034755,1235732372.6693804,585.7745543755259
001001000110000,0.513055830492448,1483017814.01985,583.970105507578
000001111101011,0.5130528708482682,1482609540.1953912,716.7385059577767
010001100011010,0.512958444112413,1318501697.8748944,585.2656951116613
010010000111010,0.5129264438201685,1318588327.9358134,585.267206240506
111111000001001,0.5127817413635349,1483435049.0373762,716.7540918651879
000010111000100,0.5126750025233462,1718037937.7391307,714.8651226569394
000011100000110,0.5125960649202081,1718316227.9922626,714.8696577698696
010000111001001,0.5124303911487224,1640768470.0132532,715.576613212139
111001101010100,0.5124113497094576,1154984925.954383,586.2202945108198
011001011010110,0.5123798946553922,1155059435.7143393,586.2217782264644
100111100010100,0.5123088486171816,1237743993.6149843,585.8119651166029
001011101101010,0.5122350169587055,1485099662.6472147,716.7854940150615
100000100010101,0.5122138031365051,1403049911.3507984,584.6951994072617
000101101001110,0.512063022490153,1563814036.606765,716.2315778075542
101011010010100,0.512033174683479,1238443644.9305127,585.8249625005127
011001101011100,0.5119253975056314,1156136034.5165267,586.2432059027992
001010111001100,0.5117448490354969,1564833766.8944883,716.249830069145
010011100000010,0.5117013754407045,1721470407.392545,714.9210080757593
010001011110100,0.5116168109875232,1239500362.2040732,585.8445791655344
000001100110110,0.5115938108097431,1322195984.9532685,585.3300483004322
000001000000111,0.5115374375201105,1800323287.2009099,714.1750563716823
100001010000110,0.5114512299133911,1722352281.9282355,714.9353482377053
001010000010100,0.511386344257425,1488102334.9605234,584.0488260506274
001111111101001,0.5111556791965737,1331713723.1859014,717.7330668355673
000011010101001,0.5111080712794283,1645218338.7282486,715.6524482093167
011011101101000,0.5110393277930831,1488740181.4180055,716.8540481954125
011001000001001,0.5109085348550273,1724265524.022773,714.9664342397896
010111000001001,0.5108855513428636,1645967162.463848,715.665189554313
100000001011101,0.5107970344424255,1324352989.7928665,585.367539480659
010000100010010,0.5107215085509786,1490127132.1709585,584.0800998953927
010000110010010,0.5106912599616498,1407429297.4019914,584.7668782586035
000111100100000,0.5106334154397745,1725235442.6505065,714.9821801245158
010111000001011,0.5103288313392558,1569372034.0304744,716.3309170026056
010011111001010,0.5102813541249247,1491047986.3609908,716.8974194336921
110011101101000,0.5101874336036604,1491333946.4837854,716.9027888891428
000101011011110,0.5101340053257863,1160379428.9494383,586.3274688249853
110011000001011,0.5101267799415499,1570019598.8316932,716.3424681671697
100101010000011,0.5101089159677915,1648580694.5892756,715.7096138079817
100111000000011,0.5100479754534808,1648785771.5108318,715.7130966806741
010011100100000,0.5099612100969702,1727605266.252556,715.0206151853081
010011101001001,0.5098354509903148,1570953293.805041,716.3591148947395
111010010010100,0.5097861890297622,1244146420.1166961,585.930629611514
010001111010000,0.5097234615211301,1327259328.4869864,585.4179584776388
000101111001110,0.5097215760970686,1492752344.3801806,716.9294068486915
000011110001100,0.509661199830088,1650087348.2217507,715.7351915891318
011101000001000,0.509636065548956,1728751545.781884,715.0391872423863
010111000000000,0.5096323772489508,1807344755.4425645,714.2840471971579
100001101000001,0.5094263997911956,1729490711.0780263,715.0511566922224
101000110010101,0.5093438885427028,1245268964.1072488,585.9513722434558
000101101101011,0.5093265929886991,1493954950.7610922,716.9519554128177
010011100001000,0.5091868796265677,1730335126.47189,715.0648242192066
000010000110010,0.509051034120324,1495214662.720982,584.1584918008873
010111101010110,0.5090165210908283,1079953170.2788439,586.6753934020736
100101000001011,0.5089847729083327,1652363659.0199137,715.7737912306118
010000000101001,0.5089695335929981,1809787793.9909577,714.3218700243956
000111100000100,0.5088112913572024,1731659242.6142607,715.0862426560043
000101101101100,0.508800339458632,1574270775.4006355,716.418181922767
011101001010100,0.5085357259980601,1247320053.8854008,585.9892245128871
100011001000011,0.508444663880949,1654181233.0573695,715.8045738631395
101011000101011,0.5084315319639223,1496680146.033735,717.0029850344765
100111001100001,0.508416806977929,1575499978.1552184,716.4400360077582
001000001110111,0.5083723057427956,1247734809.082035,585.9968711340111
100011111001110,0.508213331074076,1418536897.5857775,717.5015289193477
000011000101110,0.5078779805016589,1656088235.061474,715.8368347183575
000001101000001,0.5078731331997155,1813828789.7841702,714.384320301073
001101101001010,0.5078719853860372,1577246104.5857155,716.4710512203823
110000001010101,0.5078382302639315,1332362959.9604309,585.5062294088004
101111100100001,0.5076934201178548,1498927477.6210828,717.0449967423876
000100111101010,0.5076577582457036,1577932692.0437632,716.483237185342
100111010100001,0.5076367559437315,1578000003.3895695,716.4844315819688
011011010011100,0.5076106224941492,1166356740.2162533,586.44564162291
111001100011110,0.5075768697883603,1083119785.9695604,586.7427348319645
000001110000101,0.5075442466915664,1736126140.0967298,715.158376992407
100011111001101,0.5074689112970223,1420684143.5112298,717.5438806041973
011111100111100,0.507406695576923,1000148396.5675273,586.9096996450128
000010110001110,0.5073608821901119,1657828373.4746995,715.8662403346142
110011101101001,0.5073356539863979,1421068518.3305123,717.551455151518
000010001111010,0.5073337455015335,1333728683.2908795,585.529793219465
000011100100001,0.5073130813861327,1736941100.8861012,715.1715174823187
010011010001010,0.5072659251411613,1658147922.784367,715.871636863358
100001010100000,0.5072156072204295,1816252229.006284,714.4217058624138
100001101100000,0.507095090688773,1737709615.3068213,715.1839034202956
101001010000001,0.5070108010149621,1738006773.9958215,715.1886911776269
101100001010100,0.507000428831262,1334631026.4079514,585.5453487627512
000010000111011,0.5068791438725274,1334959364.7644734,585.551006396419
010101000001011,0.5067949796597894,1659732747.7671037,715.8983859283774
000101011000000,0.5067578822370666,1817939262.9982002,714.4477017161108
000011010100000,0.5066772165909577,1818236571.8450227,714.4522805088359
001111000011110,0.5066326574254985,1168673313.6470098,586.4912780431351
000001111000010,0.5065197484341736,1739737953.327043,715.2165673037249
000110111101000,0.506369735124568,1582060742.8559513,716.5563927097904
110101010000011,0.5061991495370813,1582607461.281588,716.5660670990678
010101000000011,0.5060732861306838,1741311932.0458388,715.2418880595778
010001000110110,0.5060356194218871,1337242924.3641083,585.5903162074991
100000011011100,0.5060085849002086,1337316111.2663417,585.5915749561221
010101011001001,0.5059542963643944,1583392203.6684222,716.5799475726033
010000001010110,0.5059202125188628,1421152559.2218132,584.9900554649959
100011100101010,0.5058405443874661,1583756773.1649175,716.5863937145572
010001110010010,0.5058124383738668,1337847112.2145927,585.6007056303652
010000010101010,0.5056500886285642,1742803891.964913,715.2658682499032
000000100111010,0.50560980321562,1422045408.8928323,585.0045008489184
001001110010010,0.50560134403003,1338418579.3664117,585.6105280816508
000101110011110,0.5055402066298518,1171261077.3297107,586.5421500583474
001101101001001,0.5054324556467048,1585064677.5263388,716.6095072441575
000110000111010,0.5054269995067298,1338890558.7020717,585.6186373617323
100001011001110,0.5053769917879835,1585242436.4681497,716.6126471610154
001000000111010,0.5052888825294435,1422968493.1112578,585.0194258640502
010111001001001,0.5051920095655539,1585835295.4013557,716.623116819426
001011101001001,0.5051886217692279,1585846153.1221104,716.623308526056
000000111101001,0.5051664792064031,1665212974.8953154,715.9906860808255
100001101011110,0.5051537916745272,1172176405.1337872,586.5601172887274
111001000011110,0.5051177103884488,1172261873.3691633,586.561794252828
010011110111100,0.5050721211351339,1088629159.2275229,586.8594295880894
100001100000101,0.504746569092277,1745989201.2531037,715.3169969253324
000011110001000,0.5045582613773124,1746653069.9238129,715.327641200675
101111101101001,0.5045478167194944,1349714916.5457604,718.1090164161528
001001000011101,0.5044040708957501,1341659794.908053,585.66615928596
100111111001000,0.504376284389557,1509027171.781852,717.2330265049275
000100100010100,0.5043406617649479,1509560385.600782,584.3781116579071
010101101101010,0.5042963987602369,1509270399.822565,717.2375392376803
110011000101011,0.5042662065229931,1509362326.2275028,717.2392446053568
100001010001101,0.5042329277386343,1668354560.8055987,716.0434610317376
000100100010010,0.5042316784056613,1509892300.989392,584.3831682391893
000001100011101,0.5042191202280746,1342160486.8231585,585.6747410186933
100001101011000,0.5041291130174348,1342404151.1647632,585.6789162058302
010000110000010,0.5040978814419569,1827743210.6151803,714.5982969459462
000000001110111,0.5040880747166739,1342515248.603118,585.6808196082816
100000011001001,0.5040233824947837,1748538756.5129228,715.3578536938597
000101111010000,0.5039814209365235,1342803977.9497476,585.6857655937961
001001010110100,0.5036852978540562,1343605631.899587,585.6994924962952
000011110001010,0.5036745361625038,1670233659.2469368,716.074980199988
000101001100000,0.5036389745055092,1829434600.9238877,714.6241961143546
110010000101001,0.5035900208168613,1670518070.1532867,716.0797476930807
000111101000010,0.5033972736818622,1671166702.504547,716.090617483201
101010011010100,0.503310003954297,1260582763.396593,586.2324916446046
010000010011100,0.5031442978740954,1429137095.9333925,585.1189159296919
010111101111100,0.5030666258010885,1008960359.2724928,587.1114572066817
001101110011100,0.5030598648455393,1177136434.2938,586.657235763772
000100010011100,0.5030471063345583,1429416654.0303788,585.1234145935712
000001010010010,0.502957545985379,1513772748.0611987,584.4422027752257
000000000010111,0.5029058127599064,1513930304.7170885,584.444596539096
011001101111100,0.5026403293261367,1093978058.704588,586.9721616758912
100111000100011,0.5025830363585753,1594196926.3296483,716.7703645133099
100000010110101,0.5023811207703077,1347136254.0374007,585.7598508355304
101100001010101,0.5023178951441166,1263100702.7057872,586.2783869592157
100010000101100,0.5022884026568772,1754655334.1524243,715.4556298053215
100000111001001,0.5021937205061813,1675216897.7316327,716.1583954401126
000011111101101,0.502176848625533,1435948864.2492678,717.8431253778172
000101000010010,0.502143319503469,1516252523.8813722,584.4798492312641
000010010101100,0.501993792482982,1755693966.3962388,715.4721989277565
001011110010110,0.5017617801923768,1180211297.1031005,586.7172369963271
010000000110011,0.5016247089200295,1433507984.5747707,585.1891520323506
001000110010010,0.5015847523672516,1433622914.1037185,585.1909959517674
000111111101011,0.5014942155424211,1358033562.01138,718.281058101467
001011110111100,0.5014012925762059,1096703408.3826518,587.0293886857285
011111101110100,0.5013608119145847,1012423798.6008604,587.1902736772621
010100011001000,0.5011601708629003,1758632854.3589652,715.5190294511175
000100000111011,0.501065528041748,1350697780.2056487,585.8205774394776
101101001001001,0.5009138831120744,1599546480.4656086,716.864165195965
011101110010100,0.5008513272106504,1182367949.988802,586.7592275710008
010100010001001,0.5008454505370938,1759742383.85635,715.5366892087346
000011111110100,0.5007558193954471,1182594185.9498005,586.7636280026524
110001001000001,0.5006711741222141,1760356785.9370294,715.5464635120164
100001010101001,0.5006432879554976,1680434410.8781915,716.245466754975
011101101001000,0.5004669706379634,1600978812.9846897,716.8892269027378
011001111010100,0.5004087941212995,1183416208.6944377,586.7796097784975
100101000101010,0.500323366762869,1681511009.1653376,716.2633996773186
000000101001000,0.500235850099886,1922063451.5428753,714.0071823461627
101011000101010,0.499997048597729,1602484890.032549,716.91555475556
010101001101010,0.4999668129246905,1602581793.8789134,716.9172478920633
001101110110100,0.49990521375932573,1184609074.292806,586.8027817532904
000100001110100,0.4998028852809199,1438748209.722152,585.2730758218465
110101010010110,0.4996992959594764,1185096846.0132308,586.8122502275277
100110000101010,0.4996359227692795,1683824394.5960646,716.3018949798616
100111100100011,0.4995619684639313,1523685335.4582279,717.5036962621493
100111001101000,0.4995157506036936,1604027426.4533474,716.9424943203277
010010111101000,0.4993603240654092,1604525560.871179,716.9511884350059
001010000111010,0.49934830966694355,1355346573.1380615,585.8996022658811
010011001101010,0.4992918349856884,1604745065.0062582,716.9550186609407
100101101000000,0.4991751957005288,1765630777.0021338,715.6302254977377
000001110000001,0.4989125324047047,1846854817.8111043,714.8895559204252
001101000110110,0.49880165785271446,1272024796.5205262,586.4403158306825
100110010011100,0.49877463008127654,1272093392.1094825,586.4415561021082
111101000010100,0.49864085288927984,1272432914.1930947,586.447693989502
010011010011110,0.49863365773377166,1187621096.908891,586.8611880228327
101000001011100,0.4986095599650501,1357346490.2385147,585.9335155030735
110011100100000,0.49858911969806896,1687347094.62161,716.3604121077689
100100111001110,0.49850043304454494,1526917395.872629,717.5630273081324
100011100101001,0.49833691938915436,1607805522.57038,717.0083674474473
001011111101000,0.49829270745061505,1527549858.6778612,717.5746227565847
010001110000100,0.4982843420206087,1768771433.4983165,715.6799868999783
100001111101001,0.49825645510057914,1527660236.328329,717.5766459066258
000000100110010,0.49821342359973486,1528221258.6921313,584.6606898878016
010011000000011,0.49819795110475684,1769076000.0025554,715.68480783265
011001101001001,0.49807995200292066,1608629090.4163613,717.0227062436401
000011101100010,0.4980791985346211,1689063080.507499,716.3888728731673
000100010011000,0.4980572974039964,1528696750.4302282,584.6678450094187
010101001101001,0.4978535253942511,1609354776.5709662,717.0353347797131
100111001101001,0.49777542344355696,1529124835.0108993,717.6034772116033
000101000101011,0.49759342979991916,1690697788.6786976,716.4159587139321
101001101011110,0.4975381921594818,1105200573.1984935,587.2069039293925
010010111001001,0.4972308761933333,1611350336.6640882,717.0700325789796
001000010011100,0.4971482924815097,1446383780.8306293,585.3948162109081
010000000011111,0.497097141842731,1361440855.160909,586.0027893759006
111001001010100,0.4970211396472046,1276543692.768988,586.5218790478945
110100000101001,0.49700512100302474,1692677564.5036309,716.4487270140103
000010010101001,0.4969306462466413,1773543814.7795472,715.7554328991943
011101001101000,0.4968392114672604,1612605602.8654788,717.0918365093523
110000000011100,0.49682181057002606,1447322861.1488307,585.4097443641379
101000000011100,0.49678112683335884,1447439882.3222287,585.4116039203282
010011111101001,0.4967446022213584,1451617938.7647057,718.147006411728
000101110010010,0.49664100532298405,1362675691.8365047,586.0236410869005
010011100000100,0.49658697752053826,1774755400.2974596,715.7745543958686
101111101100001,0.496447457245216,1452475040.307354,718.1635340119556
101000010011101,0.49642860588634474,1278047523.8338718,586.5489582285187
010000011010100,0.4964182456477011,1448483660.1466968,585.4281837026673
010001111001001,0.49640675930947786,1613991590.7812798,717.1158913644831
010010111001110,0.49637236470585466,1533396732.6060152,717.6815914110307
010010000101011,0.49625659161725166,1695196514.3987,716.4903641046553
100011010100001,0.49620898037564687,1695356735.673007,716.4930103958964
000010001100010,0.4961783632322445,1856932127.3337338,715.0419217919439
111111000101001,0.49613541492228375,1453375112.5879922,718.1808797272112
000010100111010,0.49610372450853035,1364130199.4807277,586.0481779848855
111000110010100,0.49601408750864906,1279099557.7507908,586.567883054258
110011100011110,0.49600687619878137,1108568811.8409245,587.2768927449202
000101111101001,0.4960013087018349,1534526488.052905,717.7022132790943
101001001101001,0.4958130644458243,1615894353.646232,717.1488816107634
110001000001011,0.49580319122887195,1696722296.662484,716.5155545108221
111001100010110,0.495786619697127,1194365072.6228125,586.9914254338304
010110010001010,0.4956284648052627,1697310285.7445178,716.5252560643941
000100100110011,0.49553960397105223,1365657366.6751482,586.0739124776142
100011111101000,0.49546138893096137,1536170383.5711546,717.7321928445366
010101001000010,0.4954329641663837,1778823812.0008633,715.8386675452658
100101101000010,0.4953944155767529,1698097907.8349807,716.5382462073584
010000010011000,0.49536414765752723,1536898900.286291,584.7909205342683
101001001000000,0.495352976802785,1859974248.7244735,715.0877552939706
101111101101000,0.49534021796468886,1455668823.0451298,718.2250343756318
000011111010000,0.49524077870306005,1366466335.8861997,586.0875328655786
100001000010111,0.4952267405302614,1366504339.5317745,586.0881725239959
100011001100010,0.49519534106665375,1698767833.0588348,716.5492904510477
110001111001100,0.4951676814831546,1537064635.6122406,717.7484877635394
100011010101011,0.49512836720155673,1537184335.935897,717.7506682044179
000001110010010,0.4951182007014906,1452223060.642778,585.4874839128106
000000000111111,0.49511555260296014,1366805343.5614254,586.0932382454198
101000010011110,0.4950275182714806,1281603437.8071089,586.6128623117112
010111000000010,0.4948725805333143,1780799414.2094233,715.8697477265121
000001001101110,0.4948268816557505,1700007772.080699,716.5697203341502
111001001001000,0.4947312455010835,1700329606.7158408,716.5750206139796
000000000010100,0.4946755221604856,1709995723.0418668,583.245576772608
010011101011100,0.4946452289981075,1197068763.6361425,587.0434318233516
001101011010110,0.49459588385740394,1197185650.8804367,587.0456775384307
100111100000000,0.4945783100534812,1781836848.8801827,715.8860548482371
001011101111100,0.49457669824652273,1111714590.2223804,587.3420672637412
001011100100000,0.49442021983291895,1782394187.40769,715.894811563915
001100000011111,0.49433003674517517,1283373622.825628,586.6446086087949
101000000011101,0.49432052239051116,1368957621.2722373,586.129427343816
010000100010011,0.4942846084089332,1454620774.2306075,585.5254270760213
101101100011100,0.49417626319021657,1198179635.3485565,587.0647657703679
100101101101010,0.49390215127899817,1540917799.6248438,717.8185912491708
000101100101000,0.493813743012276,1784532288.6576142,715.9283793105842
000111101100000,0.4937285268860696,1703703953.7997098,716.6305322578079
010100010001100,0.4936541625122668,1785094881.0847602,715.937205211633
000101100100000,0.49352344434870765,1866717344.582308,715.189082106421
010001001001100,0.49341280714920344,1785945766.3715127,715.9505485425171
101001001011100,0.4933748997093468,1285797728.9957392,586.6880112867972
001000001110100,0.4933392061298085,1457340093.8678706,585.5683839512479
001101101011100,0.49331720227239595,1200214552.3015416,587.1037944683112
010000111101100,0.49328020306324183,1624012049.9173286,717.2891918190915
001001110010000,0.49326560807885766,1457551788.5396886,585.5717247114935
000010111000000,0.4931247841655112,1868186683.8246949,715.2111129273451
100111100100000,0.4931086094052227,1705790099.1174624,716.6647966238868
100110011010100,0.493064321770333,1286585965.5209947,586.7021067272923
110101001101001,0.4930551580322454,1543496642.77421,717.865412210722
110011100010110,0.4929941565897994,1200979772.9307983,587.1184539024802
000000101011101,0.4929775155803531,1372593361.8739276,586.1904308293431
000010110001101,0.4929609981525397,1706286840.269545,716.6729492843358
010111111101000,0.49295841956717734,1462539015.1893373,718.3568726449377
110001010001000,0.4929129321197355,1787708048.7686834,715.978163926476
000111111001011,0.49273920468186316,1463171330.8313968,718.3689755780099
001000000111101,0.49255725659856864,1373731072.1459394,586.2094870904527
001100100010100,0.4925282447608774,1459672712.7162597,585.605168325199
001101101101001,0.49243818622879976,1545375138.8717508,717.8994685917787
101011101101001,0.49227456835424,1464511553.7702005,718.3946110353917
010101111101010,0.4921759832520739,1464795918.1375394,718.4000472706704
110111010000001,0.49210391474789883,1627781996.1673903,717.3541150834794
010000001110011,0.4919270748231098,1375437077.9905496,586.2380325538946
111011000001000,0.49183812847488795,1710065519.5177567,716.7348884820254
000111110111100,0.4918047428036354,1117811703.8667517,587.4678643568548
001101111101000,0.49180100439621355,1547315168.5120876,717.9345971249685
010101111010100,0.4917336312416035,1203965666.4192586,587.1755658721725
000000000001101,0.4917325866142236,1954766501.5073383,714.4795822865434
001111101101010,0.49168309287020884,1466217638.646287,718.4272106915115
101011000011110,0.4912033146581186,1205221863.952863,587.1995511747087
001001100110110,0.4911744826030595,1291382314.7505393,586.7876905262947
010001011011110,0.4911628203954669,1205317785.5107636,587.2013816327419
000000001101010,0.4911568824658995,1875439766.31017,715.3196101646672
101001000100000,0.49114486468532637,1875484060.1658065,715.3202714566662
000011111011000,0.4911367828824377,1291477995.3931515,586.7893945710489
010001111101010,0.4911118364535354,1549413480.4343522,717.9725421627652
000000001101011,0.4911010087109966,1794095886.8082047,716.0780351969021
010001010011000,0.49102718857842753,1463990294.3888464,585.673099855213
000000000110011,0.4908832515803101,1550545739.3315244,584.9942468308097
100000000010101,0.4906526496040544,1551248051.5474844,585.0046622112844
111101100010100,0.4906349087867101,1206568286.2145576,587.2252314481221
100011000001111,0.49053215842743414,1632819397.941308,717.4406312471186
001011100001000,0.4905117055983872,1796173443.078729,716.1104403324074
000001101011101,0.490247184186526,1293735767.4266822,586.8295682469904
110000010010101,0.4900736358321821,1380454642.563643,586.3217833862192
010010110001010,0.4900170057441523,1716193958.8264644,716.8350539742927
000000010101101,0.4899358661326815,1798203533.9898303,716.1420689300294
101011101101000,0.4899321371281251,1553005314.8855832,718.0373763558285
100111010001001,0.48984491362578053,1635021983.7606814,717.4783762935135
100000000111010,0.48980117638923826,1467516749.8408828,585.7284355670478
001111000100000,0.4897377584815099,1798901951.8059318,716.152941949558
100010110001100,0.4896541487562496,1717415044.583383,716.8549691146603
010000001011111,0.4896443991150621,1295265615.9784346,586.8567497857962
110001101001100,0.4896405034485468,1635677108.3343804,717.4895931543695
000100011010100,0.4896374077251844,1467987807.8803687,585.7358171498647
000101000110110,0.4896174254027398,1381689679.3249552,586.3423513537783
100010010010110,0.4895735833604429,1381808366.9533682,586.344326976999
010011001101001,0.4894489990004931,1636290870.6802218,717.5000977473211
001111111110100,0.48919026164249135,1037134561.4770118,587.7449054441734
000101010001100,0.48918305915269356,1800857514.307095,716.1833638463178
000001011101001,0.4891331486432824,1719168313.3325245,716.8835390773951
001101000000011,0.48911513731355816,1801096969.0796592,716.1870866771712
000111000010000,0.48908258335387733,1556029782.9327447,585.0754508015142
010010011001010,0.4888013574680792,1720284856.4660983,716.901718251406
010011101101011,0.4886727265919111,1474900907.044635,718.5925438583307
101101110010100,0.4885695433813746,1211460659.9569094,587.3183029142848
101001001000001,0.4885529408015754,1803078962.4948382,716.2178819670087
110011010000001,0.4885452116324004,1721146838.0237613,716.9157446719553
010000111001101,0.48853865481685244,1639208479.056176,717.5499790310031
110101000001011,0.48852688080161566,1639246214.1964571,717.5506235931683
100101110000001,0.4884862629612352,1721345211.997941,716.9189716779746
001000010010100,0.48844604035127936,1557968413.008544,585.104088260304
000101001000001,0.48838182957632226,1885667760.682872,715.4718975142512
